ProbeSetID	GeneSymbol	Cell.type	FC	P.val	logFC	ortholog_name	Count	Specificity	Group
10500335	Fcgr1	MF	6.38	0.0010715193052376	2.673556423990145	Fcgr1a	2	Nonspecific	induced
10500335	Fcgr1	T4	1.08	0.04786300923226382	0.11103131238874396	Fcgr1a	2	Nonspecific	induced
10502042	Alpk1	DC	2.5	0.00501187233627272	1.3219280948873624	Alpk1	4	Nonspecific	induced
10502042	Alpk1	MF	1.52	0.00380189396320561	0.6040713236688608	Alpk1	4	Nonspecific	induced
10502050	Alpk1	MF	1.37	0.00645654229034655	0.45417589318580215	Alpk1	4	Nonspecific	induced
10502052	Alpk1	MF	1.46	0.02511886431509579	0.5459683691052925	Alpk1	4	Nonspecific	induced
10504450	Glipr2	MF	1.41	0.00794328234724281	0.4956951626240688	Glipr2	1	MF	induced
10514128	Ttc39b	DC	1.94	0.00173780082874937	0.9560566524124028	Ttc39b	5	Nonspecific	induced
10514128	Ttc39b	GN	2.86	0.0223872113856834	1.516015147003665	Ttc39b	5	Nonspecific	induced
10514128	Ttc39b	NT	2.34	0.02137962089502232	1.2265085298086795	Ttc39b	5	Nonspecific	induced
10514133	Ttc39b	DC	2	0.00316227766016837	1	Ttc39b	5	Nonspecific	induced
10514133	Ttc39b	MF	1.29	0.02691534803926915	0.36737106564852945	Ttc39b	5	Nonspecific	induced
10538290	Snx10	MF	2.12	1.3182567385564074e-6	1.0840642647884746	Snx10	2	Nonspecific	induced
10538290	Snx10	Tgd	1.46	0.02570395782768863	0.5459683691052925	Snx10	2	Nonspecific	induced
10538753	Atoh1	MF	2.42	3.630780547701014e-4	1.2750070474998698	Atoh1	1	MF	induced
10544629	Tra2a	MF	2.12	2.754228703338169e-5	1.0840642647884746	Tra2a	4	Nonspecific	induced
10544629	Tra2a	NK	1.49	0.03388441561392025	0.5753123306874368	Tra2a	4	Nonspecific	induced
10544629	Tra2a	NT	2.19	0.00316227766016837	1.1309308698264486	Tra2a	4	Nonspecific	induced
10544629	Tra2a	Treg	1.4	0.04570881896148749	0.48542682717024166	Tra2a	4	Nonspecific	induced
10563838	Nipa2	MF	1.36	0.04168693834703355	0.4436066514756149	Nipa2	1	MF	induced
10571705	Irf2	B	1.37	0.01584893192461113	0.45417589318580215	Irf2	4	Nonspecific	induced
10571705	Irf2	DC	1.96	0.04168693834703355	0.9708536543404837	Irf2	4	Nonspecific	induced
10571705	Irf2	GN	2.39	0.04168693834703355	1.2570106182060241	Irf2	4	Nonspecific	induced
10571705	Irf2	NK	1.2	0.0199526231496888	0.2630344058337938	Irf2	4	Nonspecific	induced
10582941	Cwf19l2	MF	1.29	0.02041737944669529	0.36737106564852945	Cwf19l2	1	MF	induced
10587942	Xrn1	B	2.12	0.0309029543251359	1.0840642647884746	Xrn1	5	Nonspecific	induced
10587942	Xrn1	DC	2.31	0.00194984459975804	1.207892851641333	Xrn1	5	Nonspecific	induced
10587942	Xrn1	MF	1.73	9.549925860214367e-5	0.7907720378619999	Xrn1	5	Nonspecific	induced
10587942	Xrn1	NT	2.48	0.01047128548050899	1.3103401206121503	Xrn1	5	Nonspecific	induced
10587942	Xrn1	Treg	1.93	0.00323593656929628	0.9486008474933556	Xrn1	5	Nonspecific	induced
10589982	Azi2	DC	2.33	0.00512861383991364	1.2203299548795556	Azi2	5	Nonspecific	induced
10589982	Azi2	MF	1.99	8.31763771102671e-6	0.9927684307689242	Azi2	5	Nonspecific	induced
10589982	Azi2	NK	1.21	0.00891250938133745	0.27500704749986976	Azi2	5	Nonspecific	induced
10589982	Azi2	NT	2.25	0.02089296130854039	1.1699250014423124	Azi2	5	Nonspecific	induced
10589982	Azi2	Treg	1.61	0.02630267991895381	0.6870606883398924	Azi2	5	Nonspecific	induced
10596231	Dnajc13	DC	2.2	0.00954992586021435	1.1375035237499351	Dnajc13	48	Nonspecific	induced
10596231	Dnajc13	MF	1.22	0.02398832919019489	0.28688114778816154	Dnajc13	48	Nonspecific	induced
10596231	Dnajc13	NK	1.32	0.02630267991895381	0.4005379295837288	Dnajc13	48	Nonspecific	induced
10596231	Dnajc13	NT	2	0.03467368504525316	1	Dnajc13	48	Nonspecific	induced
10596231	Dnajc13	Treg	1.59	0.04265795188015926	0.6690267655096307	Dnajc13	48	Nonspecific	induced
10596255	Dnajc13	DC	2.35	0.00912010839355909	1.232660756790275	Dnajc13	48	Nonspecific	induced
10596255	Dnajc13	GN	3.05	0.00204173794466952	1.6088092426755238	Dnajc13	48	Nonspecific	induced
10596255	Dnajc13	MF	1.25	0.02137962089502232	0.32192809488736235	Dnajc13	48	Nonspecific	induced
10596255	Dnajc13	NK	1.26	0.03162277660168379	0.3334237337251918	Dnajc13	48	Nonspecific	induced
10596255	Dnajc13	Treg	1.53	0.01862087136662867	0.6135316529179271	Dnajc13	48	Nonspecific	induced
10596257	Dnajc13	GN	4.23	0.00512861383991364	2.0806576633452254	Dnajc13	48	Nonspecific	induced
10596257	Dnajc13	MF	1.31	0.03311311214825911	0.3895668117627256	Dnajc13	48	Nonspecific	induced
10596257	Dnajc13	NT	2.49	0.03311311214825911	1.3161457422933565	Dnajc13	48	Nonspecific	induced
10596261	Dnajc13	DC	2.66	0.02951209226666385	1.411426245726465	Dnajc13	48	Nonspecific	induced
10596261	Dnajc13	GN	3.67	0.00812830516164099	1.875780063068488	Dnajc13	48	Nonspecific	induced
10596261	Dnajc13	MF	1.23	0.03981071705534973	0.29865831556451516	Dnajc13	48	Nonspecific	induced
10596261	Dnajc13	NT	1.95	0.03467368504525316	0.963474123974886	Dnajc13	48	Nonspecific	induced
10596281	Dnajc13	DC	2.67	0.01862087136662867	1.4168397419128291	Dnajc13	48	Nonspecific	induced
10596281	Dnajc13	MF	1.32	0.02137962089502232	0.4005379295837288	Dnajc13	48	Nonspecific	induced
10596281	Dnajc13	NT	2.46	0.00251188643150957	1.298658315564515	Dnajc13	48	Nonspecific	induced
10596281	Dnajc13	Treg	1.77	0.0165958690743756	0.8237493603082727	Dnajc13	48	Nonspecific	induced
10599369	Xiap	DC	1.83	0.01380384264602884	0.8718436485093178	Xiap	3	Nonspecific	induced
10599369	Xiap	MF	1.31	0.03162277660168379	0.3895668117627256	Xiap	3	Nonspecific	induced
10599369	Xiap	NT	2	0.0162181009735893	1	Xiap	3	Nonspecific	induced
10599893	Fmr1	MF	1.59	2.570395782768865e-4	0.6690267655096307	Fmr1	2	Nonspecific	induced
10599893	Fmr1	NT	2.13	0.01584893192461113	1.0908534304511135	Fmr1	2	Nonspecific	induced
10350977	4930523C07Rik	MF	2.36	9.120108393559096e-4	1.2387868595871163	4930523C07Rik	1	MF	induced
10351047	Cenpl	Tgd	1.25	0.01318256738556407	0.32192809488736235	Cenpl	1	Tgd	induced
10356082	Plscr1	DC	2.11	0.01380384264602884	1.0772429989324603	Plscr2	4	Nonspecific	induced
10356082	Plscr1	MF	1.38	0.0010715193052376	0.4646682670034442	Plscr2	4	Nonspecific	induced
10356262	Csprs	DC	2.04	0.03019951720402016	1.0285691521967708	Csprs	15	Nonspecific	induced
10356262	Csprs	MF	2.46	3.9810717055349735e-4	1.298658315564515	Csprs	15	Nonspecific	induced
10356262	Csprs	NT	1.71	0.03890451449942807	0.7739963251111731	Csprs	15	Nonspecific	induced
10356262	Csprs	Tgd	1.76	0.00758577575029183	0.8155754288625726	Csprs	15	Nonspecific	induced
10356262	Csprs	Treg	1.72	0.0446683592150963	0.7824085649273732	Csprs	15	Nonspecific	induced
10374485	Peli1	B	1.91	0.01584893192461113	0.933572638261024	Peli1	8	Nonspecific	induced
10374485	Peli1	B	1.91	0.01584893192461113	0.933572638261024	ENSRNOG00000065015	8	Nonspecific	induced
10374485	Peli1	DC	1.99	0.00954992586021435	0.9927684307689242	Peli1	8	Nonspecific	induced
10374485	Peli1	DC	1.99	0.00954992586021435	0.9927684307689242	ENSRNOG00000065015	8	Nonspecific	induced
10374485	Peli1	GN	3.51	0.00660693448007595	1.811471030529836	Peli1	8	Nonspecific	induced
10374485	Peli1	GN	3.51	0.00660693448007595	1.811471030529836	ENSRNOG00000065015	8	Nonspecific	induced
10374485	Peli1	MF	2.45	4.265795188015926e-5	1.292781749227846	Peli1	8	Nonspecific	induced
10374485	Peli1	MF	2.45	4.265795188015926e-5	1.292781749227846	ENSRNOG00000065015	8	Nonspecific	induced
10376292	Larp1	B	1.58	0.01698243652461744	0.6599245584023783	Larp1	5	Nonspecific	induced
10376292	Larp1	MF	1.32	0.00758577575029183	0.4005379295837288	Larp1	5	Nonspecific	induced
10376312	Larp1	B	1.75	6.025595860743575e-4	0.8073549220576041	Larp1	5	Nonspecific	induced
10376312	Larp1	DC	1.69	0.0199526231496888	0.7570232465074596	Larp1	5	Nonspecific	induced
10376312	Larp1	GN	3.07	0.01513561248436208	1.6182386555954549	Larp1	5	Nonspecific	induced
10406681	Ap3b1	DC	1.52	0.03801893963205612	0.6040713236688608	Ap3b1	2	Nonspecific	induced
10406681	Ap3b1	MF	1.18	0.0165958690743756	0.23878685958711648	Ap3b1	2	Nonspecific	induced
10415293	Rnf31	DC	1.45	0.02187761623949553	0.5360529002402097	Rnf31	3	Nonspecific	induced
10415293	Rnf31	MF	1.55	9.332543007969905e-5	0.632268215499513	Rnf31	3	Nonspecific	induced
10415293	Rnf31	NK	1.61	8.709635899560805e-4	0.6870606883398924	Rnf31	3	Nonspecific	induced
10416371	Lpar6	B	2.64	0.00229086765276777	1.4005379295837288	Lpar6	2	Nonspecific	induced
10416371	Lpar6	GN	4.62	0.03162277660168379	2.2078928516413328	Lpar6	2	Nonspecific	induced
10416657	Elf1	B	1.55	0.01288249551693134	0.632268215499513	Elf1	4	Nonspecific	induced
10416657	Elf1	MF	1.53	3.235936569296281e-4	0.6135316529179271	Elf1	4	Nonspecific	induced
10416657	Elf1	NK	1.17	0.01584893192461113	0.22650852980867975	Elf1	4	Nonspecific	induced
10416657	Elf1	Treg	1.24	0.03981071705534973	0.3103401206121505	Elf1	4	Nonspecific	induced
10433292	Hmox2	B	2.39	0.00776247116628692	1.2570106182060241	Hmox2	2	Nonspecific	induced
10433292	Hmox2	MF	1.33	0.00380189396320561	0.41142624572646497	Hmox2	2	Nonspecific	induced
10436196	Cd47	B	1.99	0.00234422881531992	0.9927684307689242	Cd47	7	Nonspecific	induced
10436196	Cd47	DC	1.49	0.03311311214825911	0.5753123306874368	Cd47	7	Nonspecific	induced
10436196	Cd47	GN	2.4	0.00851138038202376	1.2630344058337937	Cd47	7	Nonspecific	induced
10436196	Cd47	MF	2.18	6.9183097091893625e-6	1.124328135002202	Cd47	7	Nonspecific	induced
10436196	Cd47	Treg	1.7	0.03981071705534973	0.765534746362977	Cd47	7	Nonspecific	induced
10440427	D16Ertd472e	B	2.4	0.01096478196143185	1.2630344058337937	RGD1563888	3	Nonspecific	induced
10440427	D16Ertd472e	MF	2.11	4.365158322401657e-6	1.0772429989324603	RGD1563888	3	Nonspecific	induced
10440427	D16Ertd472e	Treg	1.35	0.01288249551693134	0.43295940727610627	RGD1563888	3	Nonspecific	induced
10444244	Tap1	B	2.21	0.00724435960074989	1.144046369616707	Tap1	5	Nonspecific	induced
10444244	Tap1	MF	2.93	2.39883291901949e-4	1.5509006646475232	Tap1	5	Nonspecific	induced
10444244	Tap1	NK	2.01	0.00707945784384138	1.0071955014042038	Tap1	5	Nonspecific	induced
10444244	Tap1	NT	1.66	0.00234422881531992	0.7311832415721999	Tap1	5	Nonspecific	induced
10444244	Tap1	Treg	1.78	0.00562341325190349	0.8318772411916731	Tap1	5	Nonspecific	induced
10450145	Psmb9	MF	1.53	0.00537031796370252	0.6135316529179271	Psmb9	6	Nonspecific	induced
10450145	Psmb9	NK	1.71	7.413102413009177e-4	0.7739963251111731	Psmb9	6	Nonspecific	induced
10450145	Psmb9	T4	1.87	0.00371535229097172	0.903038270112912	Psmb9	6	Nonspecific	induced
10450145	Psmb9	T8	1.46	0.00177827941003892	0.5459683691052925	Psmb9	6	Nonspecific	induced
10450145	Psmb9	Tgd	1.77	0.0165958690743756	0.8237493603082727	Psmb9	6	Nonspecific	induced
10450145	Psmb9	Treg	1.93	0.02089296130854039	0.9486008474933556	Psmb9	6	Nonspecific	induced
10450694	H2-T22	DC	3.15	0.0446683592150963	1.655351828612554	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	DC	3.15	0.0446683592150963	1.655351828612554	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	GN	5.02	0.04677351412871981	2.327687364176047	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	GN	5.02	0.04677351412871981	2.327687364176047	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	MF	1.31	0.04786300923226382	0.3895668117627256	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	MF	1.31	0.04786300923226382	0.3895668117627256	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	NK	2.07	2.187761623949552e-4	1.0496307677246004	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	NK	2.07	2.187761623949552e-4	1.0496307677246004	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	NT	2.03	0.04897788193684462	1.0214797274104517	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	NT	2.03	0.04897788193684462	1.0214797274104517	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	T4	2.06	0.03801893963205612	1.0426443374084935	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	T4	2.06	0.03801893963205612	1.0426443374084935	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	T8	2.38	0.04897788193684462	1.250961573533219	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	T8	2.38	0.04897788193684462	1.250961573533219	RT1-N2	16	Nonspecific	induced
10450694	H2-T22	Treg	2.46	0.00954992586021435	1.298658315564515	RT1-N3	16	Nonspecific	induced
10450694	H2-T22	Treg	2.46	0.00954992586021435	1.298658315564515	RT1-N2	16	Nonspecific	induced
10453678	Zeb1	GN	2.57	0.02951209226666385	1.3617683594191534	Zeb1	2	Nonspecific	induced
10453678	Zeb1	MF	1.91	0.01698243652461744	0.933572638261024	Zeb1	2	Nonspecific	induced
10454735	Fam53c	B	1.77	0.01949844599758045	0.8237493603082727	Fam53c	2	Nonspecific	induced
10454735	Fam53c	MF	1.64	1.6982436524617443e-4	0.7136958148433589	Fam53c	2	Nonspecific	induced
10458569	Nr3c1	DC	1.63	0.02754228703338166	0.7048719644563528	Nr3c1	3	Nonspecific	induced
10458569	Nr3c1	MF	1.46	6.165950018614823e-4	0.5459683691052925	Nr3c1	3	Nonspecific	induced
10458569	Nr3c1	NK	0.69	0.02290867652767773	-0.5353317329965558	Nr3c1	3	Nonspecific	repressed
10463296	Cutc	B	1.7	0.01905460717963247	0.765534746362977	Cutc	5	Nonspecific	induced
10463296	Cutc	GN	3.33	0.00549540873857624	1.7355221772965377	Cutc	5	Nonspecific	induced
10463296	Cutc	MF	1.62	1.8197008586099824e-4	0.6959938131099002	Cutc	5	Nonspecific	induced
10463296	Cutc	NK	1.51	0.03981071705534973	0.5945485495503542	Cutc	5	Nonspecific	induced
10463296	Cutc	T8	1.42	0.03162277660168379	0.5058909297299573	Cutc	5	Nonspecific	induced
10475487	Slc28a2	DC	2.3	0.03981071705534973	1.2016338611696504	Slc28a2	6	Nonspecific	induced
10475487	Slc28a2	DC	2.3	0.03981071705534973	1.2016338611696504	ENSRNOG00000066870	6	Nonspecific	induced
10475487	Slc28a2	DC	2.3	0.03981071705534973	1.2016338611696504	ENSRNOG00000068036	6	Nonspecific	induced
10475487	Slc28a2	MF	1.39	0.01698243652461744	0.47508488294878265	Slc28a2	6	Nonspecific	induced
10475487	Slc28a2	MF	1.39	0.01698243652461744	0.47508488294878265	ENSRNOG00000066870	6	Nonspecific	induced
10475487	Slc28a2	MF	1.39	0.01698243652461744	0.47508488294878265	ENSRNOG00000068036	6	Nonspecific	induced
10485963	Arhgap11a	GN	2.88	0.0087096358995608	1.5260688116675876	Arhgap11a	3	Nonspecific	induced
10485963	Arhgap11a	MF	1.34	0.02630267991895381	0.4222330006830478	Arhgap11a	3	Nonspecific	induced
10485963	Arhgap11a	NK	0.58	0.04168693834703355	-0.7858751946471527	Arhgap11a	3	Nonspecific	repressed
10497441	Gyg	DC	1.58	0.03801893963205612	0.6599245584023783	Gyg1	2	Nonspecific	induced
10497441	Gyg	GN	3.82	0.02454708915685029	1.933572638261024	Gyg1	2	Nonspecific	induced
10498531	Ccnl1	DC	2.16	0.01584893192461113	1.111031312388744	Ccnl1	3	Nonspecific	induced
10498531	Ccnl1	GN	2.81	0.01348962882591653	1.4905701304462011	Ccnl1	3	Nonspecific	induced
10498531	Ccnl1	MF	2.01	2.754228703338169e-6	1.0071955014042038	Ccnl1	3	Nonspecific	induced
10501629	Cdc14a	B	1.23	0.02041737944669529	0.29865831556451516	Cdc14a	3	Nonspecific	induced
10501629	Cdc14a	GN	2.23	0.04786300923226382	1.15704371014558	Cdc14a	3	Nonspecific	induced
10501629	Cdc14a	NK	0.53	0.00251188643150957	-0.9159357352115256	Cdc14a	3	Nonspecific	repressed
10511382	Nsmaf	B	2.13	0.00812830516164099	1.0908534304511135	Nsmaf	4	Nonspecific	induced
10511382	Nsmaf	DC	1.17	0.01862087136662867	0.22650852980867975	Nsmaf	4	Nonspecific	induced
10511382	Nsmaf	MF	1.66	4.7863009232263854e-4	0.7311832415721999	Nsmaf	4	Nonspecific	induced
10511382	Nsmaf	NT	1.59	0.01288249551693134	0.6690267655096307	Nsmaf	4	Nonspecific	induced
10532390	Noc4l	B	1.63	0.00602559586074357	0.7048719644563528	Noc4l	2	Nonspecific	induced
10532390	Noc4l	NK	1.34	0.03630780547701014	0.4222330006830478	Noc4l	2	Nonspecific	induced
10544089	Zc3hav1	B	2.46	9.54992586021436e-4	1.298658315564515	Zc3hav1	5	Nonspecific	induced
10544089	Zc3hav1	DC	2.68	0.00177827941003892	1.422233000683048	Zc3hav1	5	Nonspecific	induced
10544089	Zc3hav1	MF	2.44	2.344228815319923e-5	1.2868811477881617	Zc3hav1	5	Nonspecific	induced
10544089	Zc3hav1	NK	1.63	0.00338844156139202	0.7048719644563528	Zc3hav1	5	Nonspecific	induced
10544089	Zc3hav1	NT	1.71	0.01288249551693134	0.7739963251111731	Zc3hav1	5	Nonspecific	induced
10544891	Nod1	B	2.01	0.03981071705534973	1.0071955014042038	Nod1	3	Nonspecific	induced
10544891	Nod1	MF	2.31	9.332543007969905e-5	1.207892851641333	Nod1	3	Nonspecific	induced
10544891	Nod1	NK	0.69	0.02041737944669529	-0.5353317329965558	Nod1	3	Nonspecific	repressed
10545588	Hk2	MF	2.03	0.00457088189614875	1.0214797274104517	Hk2	2	Nonspecific	induced
10545588	Hk2	Tgd	1.48	0.00851138038202376	0.5655971758542251	Hk2	2	Nonspecific	induced
10574098	Nlrc5	B	3.98	0.04168693834703355	1.992768430768924	Nlrc5	78	Nonspecific	induced
10574098	Nlrc5	MF	3.37	5.011872336272725e-4	1.752748591407134	Nlrc5	78	Nonspecific	induced
10574098	Nlrc5	NK	2.53	0.02691534803926915	1.3391373849195851	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	B	1.87	0.04677351412871981	0.903038270112912	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	GN	2.23	0.01230268770812381	1.15704371014558	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	MF	1.65	0.00301995172040201	0.722466024471091	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	NK	2.01	0.04365158322401658	1.0071955014042038	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	NT	1.72	0.0038904514499428	0.7824085649273732	Nlrc5	78	Nonspecific	induced
10574100	Nlrc5	T4	1.52	0.04265795188015926	0.6040713236688608	Nlrc5	78	Nonspecific	induced
10574102	Nlrc5	B	3.77	0.02570395782768863	1.9145645234939397	Nlrc5	78	Nonspecific	induced
10574102	Nlrc5	MF	3.56	0.00120226443461741	1.831877241191673	Nlrc5	78	Nonspecific	induced
10574102	Nlrc5	NK	2.75	0.02137962089502232	1.459431618637297	Nlrc5	78	Nonspecific	induced
10574102	Nlrc5	Treg	1.78	0.04365158322401658	0.8318772411916731	Nlrc5	78	Nonspecific	induced
10574104	Nlrc5	DC	2.84	0.02570395782768863	1.5058909297299572	Nlrc5	78	Nonspecific	induced
10574104	Nlrc5	MF	3.64	0.00363078054770101	1.8639384504239715	Nlrc5	78	Nonspecific	induced
10574104	Nlrc5	NK	2.52	0.03235936569296283	1.3334237337251915	Nlrc5	78	Nonspecific	induced
10574104	Nlrc5	Treg	2.09	0.0223872113856834	1.063502942306158	Nlrc5	78	Nonspecific	induced
10574133	Nlrc5	DC	3.09	0.00316227766016837	1.6276068381296498	Nlrc5	78	Nonspecific	induced
10574133	Nlrc5	MF	2.06	0.00794328234724281	1.0426443374084935	Nlrc5	78	Nonspecific	induced
10574133	Nlrc5	NK	2.55	0.04365158322401658	1.3504972470841332	Nlrc5	78	Nonspecific	induced
10574133	Nlrc5	Treg	2.33	0.01445439770745927	1.2203299548795556	Nlrc5	78	Nonspecific	induced
10574135	Nlrc5	DC	3.89	0.04570881896148749	1.9597701552114672	Nlrc5	78	Nonspecific	induced
10574135	Nlrc5	MF	3.89	0.00257039578276886	1.9597701552114672	Nlrc5	78	Nonspecific	induced
10574135	Nlrc5	NK	2.82	0.02818382931264453	1.4956951626240689	Nlrc5	78	Nonspecific	induced
10574135	Nlrc5	NT	3.01	0.03890451449942807	1.5897634869849773	Nlrc5	78	Nonspecific	induced
10574135	Nlrc5	Treg	2.29	0.02290867652767773	1.1953475983222193	Nlrc5	78	Nonspecific	induced
10574137	Nlrc5	DC	3.21	0.01202264434617413	1.6825732973475784	Nlrc5	78	Nonspecific	induced
10574137	Nlrc5	MF	3.29	0.00977237220955811	1.7180875839605168	Nlrc5	78	Nonspecific	induced
10574137	Nlrc5	NK	2.85	0.03630780547701014	1.510961919277379	Nlrc5	78	Nonspecific	induced
10574137	Nlrc5	Treg	2.27	0.00691830970918936	1.1826922975161902	Nlrc5	78	Nonspecific	induced
10574153	Nlrc5	DC	2.41	0.01174897554939529	1.269033146455237	Nlrc5	78	Nonspecific	induced
10574153	Nlrc5	MF	1.54	0.02137962089502232	0.6229303509201767	Nlrc5	78	Nonspecific	induced
10574153	Nlrc5	NK	2.39	0.03162277660168379	1.2570106182060241	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	DC	3.37	0.02137962089502232	1.752748591407134	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	MF	2.59	0.00660693448007595	1.372952097911829	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	NK	2.53	0.03388441561392025	1.3391373849195851	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	NT	2.13	0.04265795188015926	1.0908534304511135	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	T4	1.89	0.03162277660168379	0.918386234446348	Nlrc5	78	Nonspecific	induced
10574157	Nlrc5	Tgd	1.49	0.02089296130854039	0.5753123306874368	Nlrc5	78	Nonspecific	induced
10577586	Ap3m2	DC	1.96	0.01548816618912481	0.9708536543404837	Ap3m2	2	Nonspecific	induced
10577586	Ap3m2	MF	1.38	2.570395782768865e-4	0.4646682670034442	Ap3m2	2	Nonspecific	induced
10582275	Slc7a5	B	2.01	0.03548133892335755	1.0071955014042038	Slc7a5	1	B	induced
10601178	Itgb1bp2	B	1.31	0.02570395782768863	0.3895668117627256	Itgb1bp2	3	Nonspecific	induced
10601178	Itgb1bp2	DC	1.51	0.0014791083881682	0.5945485495503542	Itgb1bp2	3	Nonspecific	induced
10601178	Itgb1bp2	MF	1.38	2.041737944669527e-5	0.4646682670034442	Itgb1bp2	3	Nonspecific	induced
10345620	Mrpl30	B	1.96	0.00912010839355909	0.9708536543404837	Mrpl30	4	Nonspecific	induced
10345620	Mrpl30	MF	1.21	0.00758577575029183	0.27500704749986976	Mrpl30	4	Nonspecific	induced
10345620	Mrpl30	NK	2.11	0.00316227766016837	1.0772429989324603	Mrpl30	4	Nonspecific	induced
10345620	Mrpl30	Treg	1.7	0.01737800828749375	0.765534746362977	Mrpl30	4	Nonspecific	induced
10345807	Il18r1	B	1.21	0.0038904514499428	0.27500704749986976	Il18r1	1	B	induced
10346564	Casp8	B	1.46	0.03162277660168379	0.5459683691052925	Casp8	5	Nonspecific	induced
10346564	Casp8	GN	5.35	0.02570395782768863	2.4195388915137843	Casp8	5	Nonspecific	induced
10346564	Casp8	MF	1.36	0.04677351412871981	0.4436066514756149	Casp8	5	Nonspecific	induced
10346564	Casp8	NK	1.59	0.03890451449942807	0.6690267655096307	Casp8	5	Nonspecific	induced
10346564	Casp8	Tgd	2.14	0.01096478196143185	1.0976107966264224	Casp8	5	Nonspecific	induced
